snippet_id,cc_total,mi
exp_3_HumanEval/141,37,51.86178797482121
exp_3_HumanEval/142,16,65.85956774760803
exp_3_HumanEval/143,11,78.04576184230069
exp_3_HumanEval/144,15,69.44595833613356
exp_3_HumanEval/145,9,80.54993281599481
exp_3_HumanEval/146,0,0
exp_3_HumanEval/147,0,0
exp_3_HumanEval/148,12,69.08829423683598
exp_3_HumanEval/149,0,0
exp_3_HumanEval/150,13,74.76574038026482
exp_3_HumanEval/151,16,69.72231201247946
exp_3_HumanEval/152,9,78.25425014940495
exp_3_HumanEval/153,15,67.50772263977413
exp_3_HumanEval/154,10,85.88762460077051
exp_3_HumanEval/155,0,0
exp_3_HumanEval/156,18,66.70963362014207
exp_3_HumanEval/157,13,75.78864900194573
exp_3_HumanEval/158,18,65.54242679417844
exp_3_HumanEval/159,11,76.94855896397713
exp_3_HumanEval/160,12,68.35103421441933
exp_3_HumanEval/161,13,77.5367032050272
exp_3_HumanEval/162,8,86.11011780829419
exp_3_HumanEval/163,9,81.61584671850132
exp_4_HumanEval/0,12,55.542105724535425
exp_4_HumanEval/1,9,55.1313342392154
exp_4_HumanEval/2,5,64.62757067977226
exp_4_HumanEval/3,11,52.420622376856
exp_4_HumanEval/4,6,57.494110946261074
exp_4_HumanEval/5,9,57.24003577428627
exp_4_HumanEval/6,0,0
exp_4_HumanEval/7,8,63.39974359951962
exp_4_HumanEval/8,8,56.54320580984786
exp_4_HumanEval/9,8,59.081473406593545
exp_4_HumanEval/10,11,51.77770619932408
exp_4_HumanEval/11,6,62.11196585192192
exp_4_HumanEval/12,8,59.2560823105146
exp_4_HumanEval/13,7,62.03849521543632
exp_4_HumanEval/14,6,64.579041983756
exp_4_HumanEval/15,5,66.44080176157009
exp_4_HumanEval/16,9,58.71168167605422
exp_4_HumanEval/17,11,56.00385915830369
exp_4_HumanEval/18,0,0
exp_4_HumanEval/19,7,61.52864521531278
exp_4_HumanEval/20,0,0
exp_4_HumanEval/21,8,59.39686372066753
exp_4_HumanEval/22,7,66.65547753010898
exp_4_HumanEval/23,5,67.82742192357686
exp_4_HumanEval/24,10,57.04243038413231
exp_4_HumanEval/25,0,0
exp_4_HumanEval/26,7,61.14479142987
exp_4_HumanEval/27,7,67.55841607562364
exp_4_HumanEval/28,5,66.9244833780622
exp_4_HumanEval/29,6,69.50321818174558
exp_4_HumanEval/30,8,62.94067992656165
exp_4_HumanEval/31,18,50.260736304181904
exp_4_HumanEval/32,8,53.93466793209672
exp_4_HumanEval/33,10,55.85134453225549
exp_4_HumanEval/34,3,76.55471099040834
exp_4_HumanEval/35,4,68.99926815486252
exp_4_HumanEval/36,0,0
exp_4_HumanEval/37,6,60.905726561794786
exp_4_HumanEval/38,12,76.57169154416931
exp_4_HumanEval/39,14,53.32930642334377
exp_4_HumanEval/40,19,46.00547575129043
exp_4_HumanEval/41,12,72.90995627335664
exp_4_HumanEval/42,6,67.30445109119393
exp_4_HumanEval/43,14,52.67318729990025
exp_4_HumanEval/44,10,59.781474549959135
exp_4_HumanEval/45,5,66.43225274485785
exp_4_HumanEval/46,7,59.40652827449934
exp_4_HumanEval/47,8,56.792793236034676
exp_4_HumanEval/48,9,59.94918644026558
exp_4_HumanEval/49,9,60.203524187930455
exp_4_HumanEval/50,8,57.78332237936903
exp_4_HumanEval/51,12,56.24891244625332
exp_4_HumanEval/52,10,64.328863602317
exp_4_HumanEval/53,9,59.38887493948038
exp_4_HumanEval/54,9,61.07769053730376
exp_4_HumanEval/55,9,58.78957641695353
exp_4_HumanEval/56,0,0
exp_4_HumanEval/57,13,56.901601885489825
exp_4_HumanEval/58,6,64.49306775579564
exp_4_HumanEval/59,0,0
exp_4_HumanEval/60,7,62.413318314805615
exp_4_HumanEval/61,0,0
exp_4_HumanEval/62,7,63.64263675407897
exp_4_HumanEval/63,11,55.16514369315962
exp_4_HumanEval/64,0,0
exp_4_HumanEval/65,8,81.09673296523312
exp_4_HumanEval/66,14,74.56366387223574
exp_4_HumanEval/67,9,75.39547316281627
exp_4_HumanEval/68,20,63.532363221250854
exp_4_HumanEval/69,30,57.424005220862675
exp_4_HumanEval/70,16,62.501547049062296
exp_4_HumanEval/71,14,71.71298575332703
exp_4_HumanEval/72,11,76.78761502821045
exp_4_HumanEval/73,15,68.30569607723406
exp_4_HumanEval/74,17,70.02323583146564
exp_4_HumanEval/75,15,51.93961408049218
exp_4_HumanEval/76,14,73.94766159216498
exp_4_HumanEval/77,10,78.66845123726004
exp_4_HumanEval/78,0,0
exp_4_HumanEval/79,7,84.50987843618856
exp_4_HumanEval/80,14,68.4743497793989
exp_4_HumanEval/81,22,58.545500455061486
exp_4_HumanEval/82,21,64.97926699105345
exp_4_HumanEval/83,0,0
exp_4_HumanEval/84,12,75.13245486308048
exp_4_HumanEval/85,7,86.13623050168806
exp_4_HumanEval/86,11,76.94565804180154
exp_4_HumanEval/87,12,71.02968202274147
exp_4_HumanEval/88,13,70.96522975980032
exp_4_HumanEval/89,13,69.21550753154688
exp_4_HumanEval/90,12,76.83897310564777
exp_4_HumanEval/91,0,0
exp_4_HumanEval/92,16,73.56828903787749
exp_4_HumanEval/93,11,72.1016368027348
exp_4_HumanEval/94,15,80.64722226787399
exp_4_HumanEval/95,14,71.16571295223393
exp_4_HumanEval/96,17,51.034547571932535
exp_4_HumanEval/97,10,76.158686761466
exp_4_HumanEval/98,0,0
exp_4_HumanEval/99,11,75.51625578046446
exp_4_HumanEval/100,10,77.49759069962587
exp_4_HumanEval/101,10,83.60999722555601
exp_4_HumanEval/102,14,69.07219207482117
exp_4_HumanEval/103,16,67.69712582100583
exp_4_HumanEval/104,10,82.08750357264364
exp_4_HumanEval/105,0,0
exp_4_HumanEval/106,8,58.319590054734554
exp_4_HumanEval/107,0,0
exp_4_HumanEval/108,0,0
exp_4_HumanEval/109,13,70.3028665250426
exp_4_HumanEval/110,14,73.1055284319519
exp_4_HumanEval/111,12,74.06372647442846
exp_4_HumanEval/112,13,55.7401591708291
exp_4_HumanEval/113,0,0
exp_4_HumanEval/114,18,65.2622658408327
exp_4_HumanEval/115,0,0
exp_4_HumanEval/116,12,76.7862379791154
exp_4_HumanEval/117,11,74.89947823666661
exp_4_HumanEval/118,20,65.10960520126717
exp_4_HumanEval/119,20,63.44854438797811
exp_4_HumanEval/120,13,77.7519348269611
exp_4_HumanEval/121,11,77.5279041555475
exp_4_HumanEval/122,0,0
exp_4_HumanEval/123,10,73.27378560304356
exp_4_HumanEval/124,28,53.443292784973636
exp_4_HumanEval/125,16,54.694841700504256
exp_4_HumanEval/126,19,66.678269046246
exp_4_HumanEval/127,13,68.49189039605221
exp_4_HumanEval/128,18,70.30575303700259
exp_4_HumanEval/129,24,60.19810693895308
exp_4_HumanEval/130,17,67.05336820205255
exp_4_HumanEval/131,11,74.53771596286715
exp_4_HumanEval/132,24,62.837884374264874
exp_4_HumanEval/133,0,0
exp_4_HumanEval/134,15,71.22539482473502
exp_4_HumanEval/135,9,81.5227496380086
exp_4_HumanEval/136,20,63.3124196877724
exp_4_HumanEval/137,15,69.89500574797435
exp_4_HumanEval/138,13,53.983162273797916
exp_4_HumanEval/139,7,85.32030076298858
exp_4_HumanEval/140,8,87.80432186620006
exp_4_HumanEval/141,0,0
exp_4_HumanEval/142,17,64.68632473556879
exp_4_HumanEval/143,11,78.04576184230069
exp_4_HumanEval/144,15,69.44595833613356
exp_4_HumanEval/145,9,80.54993281599481
exp_4_HumanEval/146,0,0
exp_4_HumanEval/147,0,0
exp_4_HumanEval/148,12,70.31768364120562
exp_4_HumanEval/149,0,0
exp_4_HumanEval/150,13,74.76574038026482
exp_4_HumanEval/151,15,68.500689949209
exp_4_HumanEval/152,9,78.25425014940495
exp_4_HumanEval/153,16,65.9138879904042
exp_4_HumanEval/154,10,85.88762460077051
exp_4_HumanEval/155,0,0
exp_4_HumanEval/156,18,66.70963362014207
exp_4_HumanEval/157,13,75.78864900194573
exp_4_HumanEval/158,16,68.0379952256687
exp_4_HumanEval/159,11,76.94855896397713
exp_4_HumanEval/160,12,68.35103421441933
exp_4_HumanEval/161,13,77.5367032050272
exp_4_HumanEval/162,8,86.11011780829419
exp_4_HumanEval/163,9,81.61584671850132
exp_5_HumanEval/0,12,55.542105724535425
exp_5_HumanEval/1,9,55.1313342392154
exp_5_HumanEval/2,5,64.62757067977226
exp_5_HumanEval/3,11,52.420622376856
exp_5_HumanEval/4,6,57.494110946261074
exp_5_HumanEval/5,9,57.24003577428627
exp_5_HumanEval/6,0,0
exp_5_HumanEval/7,8,63.39974359951962
exp_5_HumanEval/8,8,56.54320580984786
exp_5_HumanEval/9,8,59.081473406593545
exp_5_HumanEval/10,11,52.875003523905164
exp_5_HumanEval/11,6,62.11196585192192
exp_5_HumanEval/12,8,59.2560823105146
exp_5_HumanEval/13,7,62.03849521543632
exp_5_HumanEval/14,6,64.579041983756
exp_5_HumanEval/15,5,66.44080176157009
exp_5_HumanEval/16,7,62.32803225006178
exp_5_HumanEval/17,11,56.00385915830369
exp_5_HumanEval/18,0,0
exp_5_HumanEval/19,7,60.91722764664106
exp_5_HumanEval/20,0,0
exp_5_HumanEval/21,8,59.39686372066753
exp_5_HumanEval/22,7,66.65547753010898
exp_5_HumanEval/23,5,67.82742192357686
exp_5_HumanEval/24,10,57.04243038413231
exp_5_HumanEval/25,0,0
exp_5_HumanEval/26,7,61.14479142987
exp_5_HumanEval/27,7,67.55841607562364
exp_5_HumanEval/28,5,66.9244833780622
exp_5_HumanEval/29,6,69.50321818174558
exp_5_HumanEval/30,8,62.94067992656165
exp_5_HumanEval/31,18,50.260736304181904
exp_5_HumanEval/32,8,53.93466793209672
exp_5_HumanEval/33,11,57.239001293629634
exp_5_HumanEval/34,3,76.55471099040834
exp_5_HumanEval/35,4,68.99926815486252
exp_5_HumanEval/36,0,0
exp_5_HumanEval/37,6,60.905726561794786
exp_5_HumanEval/38,12,76.57169154416931
exp_5_HumanEval/39,14,53.70456544773735
exp_5_HumanEval/40,19,46.00547575129043
exp_5_HumanEval/41,0,0
exp_5_HumanEval/42,6,67.30445109119393
exp_5_HumanEval/43,14,52.67318729990025
exp_5_HumanEval/44,10,59.781474549959135
exp_5_HumanEval/45,5,66.43225274485785
exp_5_HumanEval/46,7,59.40652827449934
exp_5_HumanEval/47,8,56.792793236034676
exp_5_HumanEval/48,9,59.94918644026558
exp_5_HumanEval/49,9,60.203524187930455
exp_5_HumanEval/50,8,57.78332237936903
exp_5_HumanEval/51,12,56.24891244625332
exp_5_HumanEval/52,10,64.328863602317
exp_5_HumanEval/53,9,59.38887493948038
exp_5_HumanEval/54,9,61.07769053730376
exp_5_HumanEval/55,9,58.78957641695353
exp_5_HumanEval/56,0,0
exp_5_HumanEval/57,13,56.901601885489825
exp_5_HumanEval/58,6,64.49306775579564
exp_5_HumanEval/59,0,0
exp_5_HumanEval/60,7,63.62111285961368
exp_5_HumanEval/61,0,0
exp_5_HumanEval/62,7,63.64263675407897
exp_5_HumanEval/63,12,54.343644486236364
exp_5_HumanEval/64,0,0
exp_5_HumanEval/65,8,81.09673296523312
exp_5_HumanEval/66,13,74.69816679621235
exp_5_HumanEval/67,10,75.73623749854679
exp_5_HumanEval/68,20,63.532363221250854
exp_5_HumanEval/69,30,57.424005220862675
exp_5_HumanEval/70,0,0
exp_5_HumanEval/71,14,71.71298575332703
exp_5_HumanEval/72,11,76.78761502821045
exp_5_HumanEval/73,12,74.2576659433821
exp_5_HumanEval/74,17,70.02323583146564
exp_5_HumanEval/75,15,51.93961408049218
exp_5_HumanEval/76,14,73.94766159216498
exp_5_HumanEval/77,10,78.66845123726004
exp_5_HumanEval/78,0,0
exp_5_HumanEval/79,7,89.3839539944668
exp_5_HumanEval/80,14,68.4743497793989
exp_5_HumanEval/81,22,58.578871633685644
exp_5_HumanEval/82,21,64.97926699105345
exp_5_HumanEval/83,0,0
exp_5_HumanEval/84,10,79.16560737206649
exp_5_HumanEval/85,7,86.13623050168806
exp_5_HumanEval/86,11,76.94565804180154
exp_5_HumanEval/87,12,71.02968202274147
exp_5_HumanEval/88,13,70.96522975980032
exp_5_HumanEval/89,13,68.84829212390652
exp_5_HumanEval/90,12,76.83897310564777
exp_5_HumanEval/91,0,0
exp_5_HumanEval/92,16,73.56828903787749
exp_5_HumanEval/93,12,71.61306612947789
exp_5_HumanEval/94,15,80.64722226787399
exp_5_HumanEval/95,17,67.5320030488629
exp_5_HumanEval/96,17,51.034547571932535
exp_5_HumanEval/97,10,76.158686761466
exp_5_HumanEval/98,0,0
exp_5_HumanEval/99,10,71.86969577032288
exp_5_HumanEval/100,10,77.49759069962587
exp_5_HumanEval/101,10,83.60999722555601
exp_5_HumanEval/102,14,69.07219207482117
exp_5_HumanEval/103,16,67.69712582100583
exp_5_HumanEval/104,10,82.08750357264364
exp_5_HumanEval/105,12,77.44540225421608
exp_5_HumanEval/106,8,58.319590054734554
exp_5_HumanEval/107,0,0
exp_5_HumanEval/108,0,0
exp_5_HumanEval/109,10,79.51401391996687
exp_5_HumanEval/110,12,72.656987572714
exp_5_HumanEval/111,12,74.06372647442846
exp_5_HumanEval/112,13,55.7401591708291
exp_5_HumanEval/113,0,0
exp_5_HumanEval/114,18,63.98859229549194
exp_5_HumanEval/115,14,69.53740389256372
exp_5_HumanEval/116,0,0
exp_5_HumanEval/117,0,0
exp_5_HumanEval/118,21,63.99872495314204
exp_5_HumanEval/119,20,63.44854438797811
exp_5_HumanEval/120,13,77.7519348269611
exp_5_HumanEval/121,11,77.5279041555475
exp_5_HumanEval/122,0,0
exp_5_HumanEval/123,10,73.27378560304356
exp_5_HumanEval/124,29,53.09536163626456
exp_5_HumanEval/125,16,54.694841700504256
exp_5_HumanEval/126,19,66.678269046246
exp_5_HumanEval/127,13,68.49189039605221
exp_5_HumanEval/128,18,71.2100199779548
exp_5_HumanEval/129,21,61.21738432460003
exp_5_HumanEval/130,16,69.79748997789348
exp_5_HumanEval/131,11,74.53771596286715
exp_5_HumanEval/132,21,63.13916320051199
exp_5_HumanEval/133,0,0
exp_5_HumanEval/134,0,0
exp_5_HumanEval/135,9,81.5227496380086
exp_5_HumanEval/136,19,60.63177437326883
exp_5_HumanEval/137,14,71.99609547859323
exp_5_HumanEval/138,13,53.983162273797916
exp_5_HumanEval/139,7,85.32030076298858
exp_5_HumanEval/140,8,87.80432186620006
exp_5_HumanEval/141,37,52.77209380577766
exp_5_HumanEval/142,0,0
exp_5_HumanEval/143,11,78.04576184230069
exp_5_HumanEval/144,15,69.87976961350685
exp_5_HumanEval/145,9,80.54993281599481
exp_5_HumanEval/146,0,0
exp_5_HumanEval/147,0,0
exp_5_HumanEval/148,12,69.08829423683598
exp_5_HumanEval/149,0,0
exp_5_HumanEval/150,13,74.76574038026482
exp_5_HumanEval/151,16,67.77727295879684
exp_5_HumanEval/152,9,78.25425014940495
exp_5_HumanEval/153,15,67.50772263977413
exp_5_HumanEval/154,10,85.88762460077051
exp_5_HumanEval/155,0,0
exp_5_HumanEval/156,18,66.70963362014207
exp_5_HumanEval/157,13,75.78864900194573
exp_5_HumanEval/158,16,68.0379952256687
exp_5_HumanEval/159,11,76.89604078597544
exp_5_HumanEval/160,12,68.35103421441933
exp_5_HumanEval/161,13,77.5367032050272
exp_5_HumanEval/162,8,86.11011780829419
exp_5_HumanEval/163,9,81.61584671850132
exp_6_HumanEval/0,12,55.542105724535425
exp_6_HumanEval/1,9,55.1313342392154
exp_6_HumanEval/2,5,64.62757067977226
exp_6_HumanEval/3,11,52.420622376856
exp_6_HumanEval/4,6,57.494110946261074
exp_6_HumanEval/5,9,57.24003577428627
exp_6_HumanEval/6,0,0
exp_6_HumanEval/7,8,63.39974359951962
exp_6_HumanEval/8,8,56.54320580984786
exp_6_HumanEval/9,8,59.081473406593545
exp_6_HumanEval/10,11,51.77770619932408
exp_6_HumanEval/11,6,62.11196585192192
exp_6_HumanEval/12,8,59.2560823105146
exp_6_HumanEval/13,7,62.03849521543632
exp_6_HumanEval/14,6,64.579041983756
exp_6_HumanEval/15,5,66.44080176157009
exp_6_HumanEval/16,9,58.71168167605422
exp_6_HumanEval/17,11,56.00385915830369
exp_6_HumanEval/18,0,0
exp_6_HumanEval/19,7,61.52864521531278
exp_6_HumanEval/20,0,0
exp_6_HumanEval/21,8,59.39686372066753
exp_6_HumanEval/22,7,66.65547753010898
exp_6_HumanEval/23,5,67.82742192357686
exp_6_HumanEval/24,10,57.04243038413231
exp_6_HumanEval/25,0,0
exp_6_HumanEval/26,7,61.14479142987
exp_6_HumanEval/27,7,67.55841607562364
exp_6_HumanEval/28,5,66.9244833780622
exp_6_HumanEval/29,6,69.50321818174558
exp_6_HumanEval/30,8,62.94067992656165
exp_6_HumanEval/31,18,50.260736304181904
exp_6_HumanEval/32,8,53.93466793209672
exp_6_HumanEval/33,11,57.239001293629634
exp_6_HumanEval/34,3,76.55471099040834
exp_6_HumanEval/35,4,68.99926815486252
exp_6_HumanEval/36,0,0
exp_6_HumanEval/37,6,60.905726561794786
exp_6_HumanEval/38,12,76.57169154416931
exp_6_HumanEval/39,14,53.32930642334377
exp_6_HumanEval/40,16,51.27691514328426
exp_6_HumanEval/41,0,0
exp_6_HumanEval/42,6,67.30445109119393
exp_6_HumanEval/43,15,51.949048654674336
exp_6_HumanEval/44,10,59.781474549959135
exp_6_HumanEval/45,5,66.43225274485785
exp_6_HumanEval/46,7,59.40652827449934
exp_6_HumanEval/47,8,56.792793236034676
exp_6_HumanEval/48,9,59.94918644026558
exp_6_HumanEval/49,9,60.203524187930455
exp_6_HumanEval/50,8,57.78332237936903
exp_6_HumanEval/51,12,56.24891244625332
exp_6_HumanEval/52,10,64.328863602317
exp_6_HumanEval/53,9,59.38887493948038
exp_6_HumanEval/54,9,61.07769053730376
exp_6_HumanEval/55,8,59.63595158624024
exp_6_HumanEval/56,0,0
exp_6_HumanEval/57,13,56.901601885489825
exp_6_HumanEval/58,6,64.49306775579564
exp_6_HumanEval/59,0,0
exp_6_HumanEval/60,7,62.413318314805615
exp_6_HumanEval/61,0,0
exp_6_HumanEval/62,7,63.64263675407897
exp_6_HumanEval/63,11,55.16514369315962
exp_6_HumanEval/64,0,0
exp_6_HumanEval/65,8,81.09673296523312
exp_6_HumanEval/66,14,74.56366387223574
exp_6_HumanEval/67,9,74.7006255917627
exp_6_HumanEval/68,20,63.532363221250854
exp_6_HumanEval/69,30,57.424005220862675
exp_6_HumanEval/70,15,64.87867600226572
exp_6_HumanEval/71,14,71.71298575332703
exp_6_HumanEval/72,11,76.78761502821045
exp_6_HumanEval/73,0,0
exp_6_HumanEval/74,17,70.02323583146564
exp_6_HumanEval/75,15,51.93961408049218
exp_6_HumanEval/76,14,73.94766159216498
exp_6_HumanEval/77,10,78.66845123726004
exp_6_HumanEval/78,0,0
exp_6_HumanEval/79,7,89.3839539944668
exp_6_HumanEval/80,14,68.4743497793989
exp_6_HumanEval/81,22,58.545500455061486
exp_6_HumanEval/82,18,70.51747124662369
exp_6_HumanEval/83,0,0
exp_6_HumanEval/84,12,75.13245486308048
exp_6_HumanEval/85,7,86.13623050168806
exp_6_HumanEval/86,11,76.94565804180154
exp_6_HumanEval/87,12,71.02968202274147
exp_6_HumanEval/88,13,70.96522975980032
exp_6_HumanEval/89,13,69.21550753154688
exp_6_HumanEval/90,12,76.83897310564777
exp_6_HumanEval/91,0,0
exp_6_HumanEval/92,16,73.56828903787749
exp_6_HumanEval/93,12,70.27318243899305
exp_6_HumanEval/94,15,80.64722226787399
exp_6_HumanEval/95,15,72.88334233666494
exp_6_HumanEval/96,17,51.06640410352332
exp_6_HumanEval/97,10,76.158686761466
exp_6_HumanEval/98,0,0
exp_6_HumanEval/99,11,70.61459057005955
exp_6_HumanEval/100,10,75.97606162330553
exp_6_HumanEval/101,10,83.60999722555601
exp_6_HumanEval/102,14,69.07219207482117
exp_6_HumanEval/103,16,67.69712582100583
exp_6_HumanEval/104,10,82.08750357264364
exp_6_HumanEval/105,12,73.58094608097124
exp_6_HumanEval/106,8,58.319590054734554
exp_6_HumanEval/107,0,0
exp_6_HumanEval/108,0,0
exp_6_HumanEval/109,10,79.51401391996687
exp_6_HumanEval/110,14,78.6926116584681
exp_6_HumanEval/111,12,74.06372647442846
exp_6_HumanEval/112,13,55.7401591708291
exp_6_HumanEval/113,0,0
exp_6_HumanEval/114,18,65.2622658408327
exp_6_HumanEval/115,13,81.1724023267164
exp_6_HumanEval/116,0,0
exp_6_HumanEval/117,11,74.89947823666661
exp_6_HumanEval/118,20,65.10960520126717
exp_6_HumanEval/119,20,63.44854438797811
exp_6_HumanEval/120,13,77.7519348269611
exp_6_HumanEval/121,11,77.5279041555475
exp_6_HumanEval/122,9,79.37574718830955
exp_6_HumanEval/123,10,72.7312018346357
exp_6_HumanEval/124,29,53.09536163626456
exp_6_HumanEval/125,16,54.694841700504256
exp_6_HumanEval/126,19,66.678269046246
exp_6_HumanEval/127,13,68.49189039605221
exp_6_HumanEval/128,18,70.30575303700259
exp_6_HumanEval/129,22,60.75821273691016
exp_6_HumanEval/130,17,67.05336820205255
exp_6_HumanEval/131,11,74.53771596286715
exp_6_HumanEval/132,21,63.13916320051199
exp_6_HumanEval/133,0,0
exp_6_HumanEval/134,15,71.22539482473502
exp_6_HumanEval/135,9,81.5227496380086
exp_6_HumanEval/136,20,63.3124196877724
exp_6_HumanEval/137,14,71.99609547859323
exp_6_HumanEval/138,10,60.48860824455307
exp_6_HumanEval/139,7,85.32030076298858
exp_6_HumanEval/140,8,87.80432186620006
exp_6_HumanEval/141,29,59.39581683679957
exp_6_HumanEval/142,16,65.85956774760803
exp_6_HumanEval/143,11,78.04576184230069
exp_6_HumanEval/144,15,69.44595833613356
exp_6_HumanEval/145,12,72.38208447785007
exp_6_HumanEval/146,0,0
exp_6_HumanEval/147,0,0
exp_6_HumanEval/148,12,70.17991151121574
exp_6_HumanEval/149,0,0
exp_6_HumanEval/150,13,74.76574038026482
exp_6_HumanEval/151,16,67.77727295879684
exp_6_HumanEval/152,9,78.25425014940495
exp_6_HumanEval/153,20,65.37587629449777
exp_6_HumanEval/154,10,85.88762460077051
exp_6_HumanEval/155,0,0
exp_6_HumanEval/156,24,55.02935530141367
exp_6_HumanEval/157,13,75.78864900194573
exp_6_HumanEval/158,18,65.54242679417844
exp_6_HumanEval/159,11,76.94855896397713
exp_6_HumanEval/160,12,68.35103421441933
exp_6_HumanEval/161,13,77.5367032050272
exp_6_HumanEval/162,8,86.11011780829419
exp_6_HumanEval/163,9,81.61584671850132
exp_7_HumanEval/0,12,55.542105724535425
exp_7_HumanEval/1,0,0
exp_7_HumanEval/2,5,64.62757067977226
exp_7_HumanEval/3,11,52.420622376856
exp_7_HumanEval/4,6,57.494110946261074
exp_7_HumanEval/5,9,57.24003577428627
exp_7_HumanEval/6,0,0
exp_7_HumanEval/7,8,63.39974359951962
exp_7_HumanEval/8,8,56.54320580984786
exp_7_HumanEval/9,8,59.081473406593545
exp_7_HumanEval/10,11,51.77770619932408
exp_7_HumanEval/11,6,62.11196585192192
exp_7_HumanEval/12,8,59.2560823105146
exp_7_HumanEval/13,7,62.03849521543632
exp_7_HumanEval/14,6,64.579041983756
exp_7_HumanEval/15,5,66.44080176157009
exp_7_HumanEval/16,9,58.71168167605422
exp_7_HumanEval/17,11,56.00385915830369
exp_7_HumanEval/18,0,0
exp_7_HumanEval/19,7,60.91722764664106
exp_7_HumanEval/20,0,0
exp_7_HumanEval/21,8,59.39686372066753
exp_7_HumanEval/22,7,66.65547753010898
exp_7_HumanEval/23,5,67.82742192357686
exp_7_HumanEval/24,10,57.04243038413231
exp_7_HumanEval/25,0,0
exp_7_HumanEval/26,7,61.14479142987
exp_7_HumanEval/27,7,67.55841607562364
exp_7_HumanEval/28,5,66.9244833780622
exp_7_HumanEval/29,6,69.50321818174558
exp_7_HumanEval/30,8,62.94067992656165
exp_7_HumanEval/31,18,50.260736304181904
exp_7_HumanEval/32,8,53.93466793209672
exp_7_HumanEval/33,11,57.239001293629634
exp_7_HumanEval/34,3,76.55471099040834
exp_7_HumanEval/35,4,68.99926815486252
exp_7_HumanEval/36,0,0
exp_7_HumanEval/37,6,60.905726561794786
exp_7_HumanEval/38,12,76.57169154416931
exp_7_HumanEval/39,14,53.32930642334377
exp_7_HumanEval/40,19,48.095467327777094
exp_7_HumanEval/41,0,0
exp_7_HumanEval/42,6,67.30445109119393
exp_7_HumanEval/43,16,50.127065962564195
exp_7_HumanEval/44,10,59.781474549959135
exp_7_HumanEval/45,5,66.43225274485785
exp_7_HumanEval/46,7,59.40652827449934
exp_7_HumanEval/47,8,56.792793236034676
exp_7_HumanEval/48,9,59.94918644026558
exp_7_HumanEval/49,9,60.203524187930455
exp_7_HumanEval/50,8,57.78332237936903
exp_7_HumanEval/51,12,56.24891244625332
exp_7_HumanEval/52,10,64.328863602317
exp_7_HumanEval/53,9,59.38887493948038
exp_7_HumanEval/54,9,61.07769053730376
exp_7_HumanEval/55,9,58.78957641695353
exp_7_HumanEval/56,0,0
exp_7_HumanEval/57,13,56.901601885489825
exp_7_HumanEval/58,6,64.49306775579564
exp_7_HumanEval/59,0,0
exp_7_HumanEval/60,7,63.62111285961368
exp_7_HumanEval/61,0,0
exp_7_HumanEval/62,7,63.64263675407897
exp_7_HumanEval/63,12,54.343644486236364
exp_7_HumanEval/64,0,0
exp_7_HumanEval/65,8,81.09673296523312
exp_7_HumanEval/66,14,74.56366387223574
exp_7_HumanEval/67,9,72.1404557552768
exp_7_HumanEval/68,20,63.532363221250854
exp_7_HumanEval/69,30,57.424005220862675
exp_7_HumanEval/70,17,61.331536115241676
exp_7_HumanEval/71,14,71.71298575332703
exp_7_HumanEval/72,11,76.78761502821045
exp_7_HumanEval/73,12,74.2576659433821
exp_7_HumanEval/74,17,70.02323583146564
exp_7_HumanEval/75,15,51.93961408049218
exp_7_HumanEval/76,14,73.94766159216498
exp_7_HumanEval/77,10,78.66845123726004
exp_7_HumanEval/78,0,0
exp_7_HumanEval/79,7,89.3839539944668
exp_7_HumanEval/80,14,68.4743497793989
exp_7_HumanEval/81,22,58.578871633685644
exp_7_HumanEval/82,21,64.97926699105345
exp_7_HumanEval/83,0,0
exp_7_HumanEval/84,10,83.6671487904246
exp_7_HumanEval/85,7,86.13623050168806
exp_7_HumanEval/86,11,76.94565804180154
exp_7_HumanEval/87,12,71.02968202274147
exp_7_HumanEval/88,13,70.96522975980032
exp_7_HumanEval/89,13,69.21550753154688
exp_7_HumanEval/90,15,69.13219125626348
exp_7_HumanEval/91,0,0
exp_7_HumanEval/92,16,73.56828903787749
exp_7_HumanEval/93,12,71.61306612947789
exp_7_HumanEval/94,15,80.64722226787399
exp_7_HumanEval/95,14,71.16571295223393
exp_7_HumanEval/96,17,51.034547571932535
exp_7_HumanEval/97,10,76.158686761466
exp_7_HumanEval/98,0,0
exp_7_HumanEval/99,11,70.61459057005955
exp_7_HumanEval/100,10,75.97606162330553
exp_7_HumanEval/101,10,83.60999722555601
exp_7_HumanEval/102,14,69.07219207482117
exp_7_HumanEval/103,16,67.69712582100583
exp_7_HumanEval/104,10,82.08750357264364
exp_7_HumanEval/105,12,77.44540225421608
exp_7_HumanEval/106,8,58.319590054734554
exp_7_HumanEval/107,0,0
exp_7_HumanEval/108,0,0
exp_7_HumanEval/109,10,77.83150472713186
exp_7_HumanEval/110,14,78.6926116584681
exp_7_HumanEval/111,13,70.28639231208014
exp_7_HumanEval/112,13,55.7401591708291
exp_7_HumanEval/113,0,0
exp_7_HumanEval/114,18,65.2622658408327
exp_7_HumanEval/115,14,69.53740389256372
exp_7_HumanEval/116,0,0
exp_7_HumanEval/117,0,0
exp_7_HumanEval/118,21,64.04160086987044
exp_7_HumanEval/119,17,68.54780005223229
