snippet_id,cc_total,mi
exp_3_HumanEval/119,14,79.22321004671801
exp_3_HumanEval/120,13,77.65552821368311
exp_3_HumanEval/121,11,83.2948016540236
exp_3_HumanEval/122,10,85.67149203489004
exp_3_HumanEval/123,6,95.36411955542329
exp_3_HumanEval/124,0,0
exp_3_HumanEval/125,14,56.02602039170897
exp_3_HumanEval/126,18,68.48514817507927
exp_3_HumanEval/127,12,75.18503308208861
exp_3_HumanEval/128,17,66.28778520514068
exp_3_HumanEval/129,23,73.05024110926472
exp_3_HumanEval/130,15,69.86967366706322
exp_3_HumanEval/131,12,80.97081191330581
exp_3_HumanEval/132,17,70.03919884491889
exp_3_HumanEval/133,16,73.00354000536048
exp_3_HumanEval/134,15,72.98393040151755
exp_3_HumanEval/135,7,91.65962978523154
exp_3_HumanEval/136,21,63.90746475844445
exp_3_HumanEval/137,13,74.32525406767223
exp_3_HumanEval/138,10,60.003120815267835
exp_3_HumanEval/139,8,83.82133872503847
exp_3_HumanEval/140,7,86.2446207322708
exp_3_HumanEval/141,33,54.573271412240885
exp_3_HumanEval/142,17,68.02824083079634
exp_3_HumanEval/143,11,82.92011688809762
exp_3_HumanEval/144,16,66.29100633344818
exp_3_HumanEval/145,9,83.76518002461235
exp_3_HumanEval/146,13,74.40937830616825
exp_3_HumanEval/147,6,62.27421879043584
exp_3_HumanEval/148,11,76.78567709318047
exp_3_HumanEval/149,11,80.41299505760682
exp_3_HumanEval/150,13,74.08649806401692
exp_3_HumanEval/151,16,78.69572346539216
exp_3_HumanEval/152,8,87.47158601501108
exp_3_HumanEval/153,11,30.77235365072746
exp_3_HumanEval/154,11,84.22944694664604
exp_3_HumanEval/155,13,70.98687459684471
exp_3_HumanEval/156,17,68.09345213480246
exp_3_HumanEval/157,14,72.58184093112595
exp_3_HumanEval/158,16,71.85476930343948
exp_3_HumanEval/159,11,77.32760554569862
exp_3_HumanEval/160,13,71.0127790685154
exp_3_HumanEval/161,11,86.92108828374256
exp_3_HumanEval/162,8,84.63823016404464
exp_3_HumanEval/163,9,81.22638178319534
exp_4_HumanEval/0,12,55.88445602825788
exp_4_HumanEval/1,6,78.10349451373528
exp_4_HumanEval/2,5,64.79305725308157
exp_4_HumanEval/3,10,54.366040439081836
exp_4_HumanEval/4,6,61.7676104844483
exp_4_HumanEval/5,6,61.47092261374609
exp_4_HumanEval/6,6,81.86888383932174
exp_4_HumanEval/7,8,63.39974359951962
exp_4_HumanEval/8,7,59.397541781676736
exp_4_HumanEval/9,8,59.081473406593545
exp_4_HumanEval/10,12,52.93677230497926
exp_4_HumanEval/11,6,65.40336029207882
exp_4_HumanEval/12,6,64.22776828130313
exp_4_HumanEval/13,7,62.77594718764167
exp_4_HumanEval/14,6,64.579041983756
exp_4_HumanEval/15,6,66.30629883759347
exp_4_HumanEval/16,7,62.32803225006178
exp_4_HumanEval/17,7,62.88433741822442
exp_4_HumanEval/18,6,64.60145798637839
exp_4_HumanEval/19,7,61.52864521531278
exp_4_HumanEval/20,11,54.01778288745445
exp_4_HumanEval/21,9,57.56043032482468
exp_4_HumanEval/22,7,66.65547753010898
exp_4_HumanEval/23,5,67.82742192357686
exp_4_HumanEval/24,9,60.10613697166533
exp_4_HumanEval/25,13,50.25504370898268
exp_4_HumanEval/26,8,61.99932958459582
exp_4_HumanEval/27,5,66.9244833780622
exp_4_HumanEval/28,5,66.9244833780622
exp_4_HumanEval/29,6,69.50321818174558
exp_4_HumanEval/30,8,62.94067992656165
exp_4_HumanEval/31,18,50.4738777526029
exp_4_HumanEval/32,11,50.138581772059524
exp_4_HumanEval/33,11,54.38274064735322
exp_4_HumanEval/34,3,76.55471099040834
exp_4_HumanEval/35,4,68.99926815486252
exp_4_HumanEval/36,14,53.914749599234135
exp_4_HumanEval/37,9,59.32901480860449
exp_4_HumanEval/38,12,76.57169154416931
exp_4_HumanEval/39,14,53.88068538512869
exp_4_HumanEval/40,11,73.18108360935886
exp_4_HumanEval/41,7,82.28439770807806
exp_4_HumanEval/42,6,67.30445109119393
exp_4_HumanEval/43,18,59.699039611626844
exp_4_HumanEval/44,15,51.15845468628039
exp_4_HumanEval/45,5,66.43225274485785
exp_4_HumanEval/46,6,85.07654761218542
exp_4_HumanEval/47,8,56.75777085447221
exp_4_HumanEval/48,9,59.94918644026558
exp_4_HumanEval/49,9,61.38734217850669
exp_4_HumanEval/50,8,57.829436172777896
exp_4_HumanEval/51,11,59.77348576877196
exp_4_HumanEval/52,10,64.328863602317
exp_4_HumanEval/53,9,59.38887493948038
exp_4_HumanEval/54,9,61.07769053730376
exp_4_HumanEval/55,9,58.6509432280192
exp_4_HumanEval/56,18,52.1410810760207
exp_4_HumanEval/57,11,58.34164039349198
exp_4_HumanEval/58,6,66.44872847079279
exp_4_HumanEval/59,7,37.17599409170316
exp_4_HumanEval/60,7,63.62111285961368
exp_4_HumanEval/61,17,52.691831024001935
exp_4_HumanEval/62,8,61.977654082701214
exp_4_HumanEval/63,12,53.85770801309114
exp_4_HumanEval/64,12,77.34839103307057
exp_4_HumanEval/65,8,80.09157944606096
exp_4_HumanEval/66,14,79.34592109193899
exp_4_HumanEval/67,9,75.39547316281627
exp_4_HumanEval/68,16,75.0836323517134
exp_4_HumanEval/69,30,60.700140036439514
exp_4_HumanEval/70,12,77.19105121023617
exp_4_HumanEval/71,14,72.89921480029692
exp_4_HumanEval/72,11,74.80622870839886
exp_4_HumanEval/73,10,86.10086293676099
exp_4_HumanEval/74,17,70.02323583146564
exp_4_HumanEval/75,17,51.05311146583648
exp_4_HumanEval/76,12,78.25541948589665
exp_4_HumanEval/77,10,78.55078511062634
exp_4_HumanEval/78,41,63.057562166334456
exp_4_HumanEval/79,7,86.26410429704482
exp_4_HumanEval/80,13,69.20483132871765
exp_4_HumanEval/81,22,61.2505952663505
exp_4_HumanEval/82,21,64.97926699105345
exp_4_HumanEval/83,12,82.13896429009284
exp_4_HumanEval/84,10,84.87171181155465
exp_4_HumanEval/85,7,92.47005312385046
exp_4_HumanEval/86,10,82.97614204558012
exp_4_HumanEval/87,13,67.43013336484853
exp_4_HumanEval/88,14,72.05629866554953
exp_4_HumanEval/89,11,83.56589793926759
exp_4_HumanEval/90,12,73.85620147467647
exp_4_HumanEval/91,9,83.62016567890439
exp_4_HumanEval/92,16,72.85329990948406
exp_4_HumanEval/93,9,80.46353506320852
exp_4_HumanEval/94,132,36.1555394694736
exp_4_HumanEval/95,13,69.0574653608395
exp_4_HumanEval/96,0,0
exp_4_HumanEval/97,10,82.0424935154698
exp_4_HumanEval/98,13,75.92156707730496
exp_4_HumanEval/99,7,89.11198712935109
exp_4_HumanEval/100,8,44.24010249658939
exp_4_HumanEval/101,10,83.60999722555601
exp_4_HumanEval/102,17,60.791915110525096
exp_4_HumanEval/103,15,71.01757128630535
exp_4_HumanEval/104,10,90.86342674375561
exp_4_HumanEval/105,0,0
exp_4_HumanEval/106,6,67.44688072439324
exp_4_HumanEval/107,10,33.96972866103861
exp_4_HumanEval/108,11,82.15792996701532
exp_4_HumanEval/109,0,0
exp_4_HumanEval/110,14,72.73205607682027
exp_4_HumanEval/111,10,81.62086253674524
exp_4_HumanEval/112,11,72.63710378879087
exp_4_HumanEval/113,7,89.05834383701416
exp_4_HumanEval/114,14,25.61587469468667
exp_4_HumanEval/115,9,34.134149089221026
exp_4_HumanEval/116,12,76.7862379791154
exp_4_HumanEval/117,9,84.99693870709486
exp_4_HumanEval/118,24,59.07545734253611
exp_4_HumanEval/119,14,79.22321004671801
exp_4_HumanEval/120,13,79.28539102788264
exp_4_HumanEval/121,12,82.01448648803117
exp_4_HumanEval/122,26,64.11674795029731
exp_4_HumanEval/123,6,95.36411955542329
exp_4_HumanEval/124,20,60.773025694377985
exp_4_HumanEval/125,14,56.02602039170897
exp_4_HumanEval/126,20,63.78957930774249
exp_4_HumanEval/127,12,75.18503308208861
exp_4_HumanEval/128,17,66.28778520514068
exp_4_HumanEval/129,13,32.25214585948243
exp_4_HumanEval/130,15,69.9001363702793
exp_4_HumanEval/131,9,87.96287270117062
exp_4_HumanEval/132,16,73.06816967155444
exp_4_HumanEval/133,16,73.00354000536048
exp_4_HumanEval/134,15,72.98393040151755
exp_4_HumanEval/135,7,91.65962978523154
exp_4_HumanEval/136,16,68.89127155135314
exp_4_HumanEval/137,13,74.32525406767223
exp_4_HumanEval/138,11,57.82988633757246
exp_4_HumanEval/139,7,84.77991667962408
exp_4_HumanEval/140,7,86.2446207322708
exp_4_HumanEval/141,33,54.69525832911822
exp_4_HumanEval/142,16,69.14971490576643
exp_4_HumanEval/143,11,84.39200453234717
exp_4_HumanEval/144,16,66.29100633344818
exp_4_HumanEval/145,9,83.76518002461235
exp_4_HumanEval/146,13,74.40937830616825
exp_4_HumanEval/147,6,68.04203505210504
exp_4_HumanEval/148,11,76.78567709318047
exp_4_HumanEval/149,11,83.71131782875985
exp_4_HumanEval/150,13,74.08649806401692
exp_4_HumanEval/151,14,75.8037559603831
exp_4_HumanEval/152,8,87.47158601501108
exp_4_HumanEval/153,16,70.17529806916647
exp_4_HumanEval/154,11,80.14087202486552
exp_4_HumanEval/155,13,70.98687459684471
exp_4_HumanEval/156,17,34.17478967839402
exp_4_HumanEval/157,14,72.58184093112595
exp_4_HumanEval/158,14,71.96272403100737
exp_4_HumanEval/159,11,77.32760554569862
exp_4_HumanEval/160,13,71.0127790685154
exp_4_HumanEval/161,13,79.85625034148346
exp_4_HumanEval/162,8,84.63823016404464
exp_4_HumanEval/163,11,79.20838690940725
exp_5_HumanEval/0,12,55.542105724535425
exp_5_HumanEval/1,6,78.10349451373528
exp_5_HumanEval/2,5,64.79305725308157
exp_5_HumanEval/3,10,54.366040439081836
exp_5_HumanEval/4,6,61.7676104844483
exp_5_HumanEval/5,6,64.49306775579564
exp_5_HumanEval/6,6,81.86888383932174
exp_5_HumanEval/7,8,63.39974359951962
exp_5_HumanEval/8,7,59.397541781676736
exp_5_HumanEval/9,7,60.80883741605831
exp_5_HumanEval/10,12,52.54910670821431
exp_5_HumanEval/11,5,64.71354490773263
exp_5_HumanEval/12,6,64.22776828130313
exp_5_HumanEval/13,7,62.77594718764167
exp_5_HumanEval/14,6,64.579041983756
exp_5_HumanEval/15,6,66.30629883759347
exp_5_HumanEval/16,7,62.32803225006178
exp_5_HumanEval/17,7,62.88433741822442
exp_5_HumanEval/18,6,64.60145798637839
exp_5_HumanEval/19,7,61.52864521531278
exp_5_HumanEval/20,11,54.01778288745445
exp_5_HumanEval/21,9,57.56043032482468
exp_5_HumanEval/22,7,66.65547753010898
exp_5_HumanEval/23,5,67.82742192357686
exp_5_HumanEval/24,9,60.10613697166533
exp_5_HumanEval/25,13,50.25504370898268
exp_5_HumanEval/26,8,61.99932958459582
exp_5_HumanEval/27,6,67.69291899960024
exp_5_HumanEval/28,5,66.9244833780622
exp_5_HumanEval/29,6,69.50321818174558
exp_5_HumanEval/30,8,62.94067992656165
exp_5_HumanEval/31,18,50.4738777526029
exp_5_HumanEval/32,11,50.145121041690565
exp_5_HumanEval/33,11,54.38274064735322
exp_5_HumanEval/34,3,76.55471099040834
exp_5_HumanEval/35,4,68.99926815486252
exp_5_HumanEval/36,14,53.914749599234135
exp_5_HumanEval/37,7,55.25714589080824
exp_5_HumanEval/38,12,76.57169154416931
exp_5_HumanEval/39,14,53.88068538512869
exp_5_HumanEval/40,11,73.18108360935886
exp_5_HumanEval/41,7,82.28439770807806
exp_5_HumanEval/42,6,67.30445109119393
exp_5_HumanEval/43,11,72.45360151395398
exp_5_HumanEval/44,10,59.12785787271434
exp_5_HumanEval/45,5,66.43225274485785
exp_5_HumanEval/46,10,54.729289480082194
exp_5_HumanEval/47,8,56.792793236034676
exp_5_HumanEval/48,9,59.94918644026558
exp_5_HumanEval/49,9,61.38734217850669
exp_5_HumanEval/50,8,57.78332237936903
exp_5_HumanEval/51,11,60.4755612944388
exp_5_HumanEval/52,10,64.328863602317
exp_5_HumanEval/53,9,59.38887493948038
exp_5_HumanEval/54,9,61.07769053730376
exp_5_HumanEval/55,8,59.63595158624024
exp_5_HumanEval/56,18,52.1410810760207
exp_5_HumanEval/57,13,57.468145259343196
exp_5_HumanEval/58,6,65.3960063013103
exp_5_HumanEval/59,7,45.276018470446914
exp_5_HumanEval/60,7,63.62111285961368
exp_5_HumanEval/61,18,52.1410810760207
exp_5_HumanEval/62,8,61.977654082701214
exp_5_HumanEval/63,12,53.85770801309114
exp_5_HumanEval/64,10,35.55713329801743
exp_5_HumanEval/65,8,80.09157944606096
exp_5_HumanEval/66,14,79.34592109193899
exp_5_HumanEval/67,9,75.39547316281627
exp_5_HumanEval/68,16,75.0836323517134
exp_5_HumanEval/69,32,58.03044480505459
exp_5_HumanEval/70,12,77.35656585983861
exp_5_HumanEval/71,14,72.89921480029692
exp_5_HumanEval/72,11,74.80622870839886
exp_5_HumanEval/73,10,86.10086293676099
exp_5_HumanEval/74,17,66.6712822149514
exp_5_HumanEval/75,16,51.83199192974402
exp_5_HumanEval/76,12,78.25541948589665
exp_5_HumanEval/77,10,78.66845123726004
exp_5_HumanEval/78,11,74.89947823666661
exp_5_HumanEval/79,7,90.92110618159138
exp_5_HumanEval/80,13,69.20483132871765
exp_5_HumanEval/81,22,61.2505952663505
exp_5_HumanEval/82,22,63.42691308593222
exp_5_HumanEval/83,12,82.13896429009284
exp_5_HumanEval/84,10,84.87171181155465
exp_5_HumanEval/85,8,90.54537605818601
exp_5_HumanEval/86,10,82.97614204558012
exp_5_HumanEval/87,13,67.43013336484853
exp_5_HumanEval/88,14,72.91056730137984
exp_5_HumanEval/89,11,83.84115919594748
exp_5_HumanEval/90,13,72.48449336878669
exp_5_HumanEval/91,9,83.62016567890439
exp_5_HumanEval/92,16,73.56828903787749
exp_5_HumanEval/93,9,77.16504663392865
exp_5_HumanEval/94,132,36.1555394694736
exp_5_HumanEval/95,16,69.35324033022376
exp_5_HumanEval/96,0,0
exp_5_HumanEval/97,10,82.0424935154698
exp_5_HumanEval/98,13,76.30664038748382
exp_5_HumanEval/99,7,92.09426852076584
exp_5_HumanEval/100,10,76.68263637483489
exp_5_HumanEval/101,10,83.60999722555601
exp_5_HumanEval/102,13,69.82038568353043
exp_5_HumanEval/103,15,71.01757128630535
exp_5_HumanEval/104,10,90.86342674375561
exp_5_HumanEval/105,0,0
exp_5_HumanEval/106,6,67.44688072439324
exp_5_HumanEval/107,10,32.15420229556721
exp_5_HumanEval/108,13,76.69797205667716
exp_5_HumanEval/109,0,0
exp_5_HumanEval/110,15,74.87578320545728
exp_5_HumanEval/111,10,81.62086253674524
exp_5_HumanEval/112,11,72.63710378879087
exp_5_HumanEval/113,7,88.148051300731
exp_5_HumanEval/114,18,66.1361753063967
exp_5_HumanEval/115,9,65.05071277664696
exp_5_HumanEval/116,12,76.7862379791154
exp_5_HumanEval/117,9,84.99693870709486
exp_5_HumanEval/118,22,62.175619866615904
exp_5_HumanEval/119,14,79.22321004671801
exp_5_HumanEval/120,13,77.65552821368311
exp_5_HumanEval/121,12,82.01448648803117
exp_5_HumanEval/122,26,64.11674795029731
exp_5_HumanEval/123,6,95.36411955542329
exp_5_HumanEval/124,26,54.64133433916014
exp_5_HumanEval/125,14,54.953621318745626
exp_5_HumanEval/126,15,74.1016944333026
exp_5_HumanEval/127,12,75.18503308208861
exp_5_HumanEval/128,16,66.59644381550463
exp_5_HumanEval/129,29,63.6692545471093
exp_5_HumanEval/130,15,69.9001363702793
exp_5_HumanEval/131,12,80.97081191330581
exp_5_HumanEval/132,17,70.03919884491889
exp_5_HumanEval/133,16,73.00354000536048
exp_5_HumanEval/134,15,72.98393040151755
exp_5_HumanEval/135,7,91.65962978523154
exp_5_HumanEval/136,21,63.90746475844445
exp_5_HumanEval/137,13,74.32525406767223
exp_5_HumanEval/138,10,60.003120815267835
exp_5_HumanEval/139,7,84.77991667962408
exp_5_HumanEval/140,7,86.2446207322708
exp_5_HumanEval/141,33,54.69525832911822
exp_5_HumanEval/142,16,70.18839477571667
exp_5_HumanEval/143,9,83.90271104444581
exp_5_HumanEval/144,16,66.29100633344818
exp_5_HumanEval/145,9,70.89195107158578
exp_5_HumanEval/146,13,74.40937830616825
exp_5_HumanEval/147,9,82.97932731703933
exp_5_HumanEval/148,11,76.78567709318047
exp_5_HumanEval/149,11,83.71131782875985
exp_5_HumanEval/150,13,74.08649806401692
exp_5_HumanEval/151,14,80.59240343972354
exp_5_HumanEval/152,8,87.47158601501108
exp_5_HumanEval/153,16,72.49755987841047
exp_5_HumanEval/154,12,80.46490662767134
exp_5_HumanEval/155,13,70.98687459684471
exp_5_HumanEval/156,17,34.17478967839402
exp_5_HumanEval/157,14,72.58184093112595
exp_5_HumanEval/158,12,81.96159512357015
exp_5_HumanEval/159,11,77.6665650624686
exp_5_HumanEval/160,13,71.0127790685154
exp_5_HumanEval/161,13,79.85625034148346
exp_5_HumanEval/162,8,84.63823016404464
exp_5_HumanEval/163,10,79.45998645834644
exp_6_HumanEval/0,12,55.542105724535425
exp_6_HumanEval/1,6,78.10349451373528
exp_6_HumanEval/2,5,64.79305725308157
exp_6_HumanEval/3,10,54.366040439081836
exp_6_HumanEval/4,6,61.7676104844483
exp_6_HumanEval/5,6,64.49306775579564
exp_6_HumanEval/6,6,81.86888383932174
exp_6_HumanEval/7,8,63.39974359951962
exp_6_HumanEval/8,7,59.397541781676736
exp_6_HumanEval/9,7,61.287221063069296
exp_6_HumanEval/10,12,52.54910670821431
exp_6_HumanEval/11,6,65.40336029207882
exp_6_HumanEval/12,6,64.22776828130313
exp_6_HumanEval/13,7,62.77594718764167
exp_6_HumanEval/14,6,64.579041983756
exp_6_HumanEval/15,6,66.30629883759347
exp_6_HumanEval/16,7,62.32803225006178
exp_6_HumanEval/17,7,62.88433741822442
exp_6_HumanEval/18,6,64.60145798637839
exp_6_HumanEval/19,7,61.52864521531278
exp_6_HumanEval/20,10,54.24257714364379
exp_6_HumanEval/21,9,57.56043032482468
exp_6_HumanEval/22,7,66.65547753010898
exp_6_HumanEval/23,5,67.82742192357686
exp_6_HumanEval/24,9,60.10613697166533
exp_6_HumanEval/25,14,48.440424769988496
exp_6_HumanEval/26,5,38.67903635962853
exp_6_HumanEval/27,6,67.69291899960024
exp_6_HumanEval/28,5,66.9244833780622
exp_6_HumanEval/29,6,69.50321818174558
exp_6_HumanEval/30,8,62.94067992656165
exp_6_HumanEval/31,18,50.4738777526029
exp_6_HumanEval/32,11,50.10940552800402
exp_6_HumanEval/33,11,54.38274064735322
exp_6_HumanEval/34,3,76.55471099040834
exp_6_HumanEval/35,4,68.99926815486252
exp_6_HumanEval/36,14,53.914749599234135
exp_6_HumanEval/37,7,55.25714589080824
exp_6_HumanEval/38,12,76.57169154416931
exp_6_HumanEval/39,14,53.88068538512869
exp_6_HumanEval/40,14,65.26299700167881
exp_6_HumanEval/41,7,82.28439770807806
exp_6_HumanEval/42,6,67.30445109119393
exp_6_HumanEval/43,15,63.47802902900033
exp_6_HumanEval/44,15,51.15845468628039
exp_6_HumanEval/45,5,66.43225274485785
exp_6_HumanEval/46,6,85.07654761218542
exp_6_HumanEval/47,8,57.27349800971293
exp_6_HumanEval/48,9,59.94918644026558
exp_6_HumanEval/49,9,61.38734217850669
exp_6_HumanEval/50,8,57.829436172777896
exp_6_HumanEval/51,11,60.4755612944388
exp_6_HumanEval/52,10,64.328863602317
exp_6_HumanEval/53,9,59.38887493948038
exp_6_HumanEval/54,9,61.07769053730376
exp_6_HumanEval/55,8,59.63595158624024
exp_6_HumanEval/56,18,52.1410810760207
exp_6_HumanEval/57,13,57.468145259343196
exp_6_HumanEval/58,6,65.3960063013103
exp_6_HumanEval/59,7,37.17599409170316
exp_6_HumanEval/60,7,63.62111285961368
exp_6_HumanEval/61,18,52.1410810760207
exp_6_HumanEval/62,8,61.977654082701214
exp_6_HumanEval/63,12,53.85770801309114
exp_6_HumanEval/64,12,74.13938984943515
exp_6_HumanEval/65,7,87.85220967792398
exp_6_HumanEval/66,14,79.34592109193899
exp_6_HumanEval/67,9,75.39547316281627
exp_6_HumanEval/68,16,78.0054771274609
exp_6_HumanEval/69,32,58.03044480505459
exp_6_HumanEval/70,12,77.35656585983861
exp_6_HumanEval/71,14,72.89921480029692
exp_6_HumanEval/72,11,74.80622870839886
exp_6_HumanEval/73,0,0
exp_6_HumanEval/74,15,71.82822110703077
exp_6_HumanEval/75,17,51.31913996599379
exp_6_HumanEval/76,12,78.25541948589665
exp_6_HumanEval/77,10,78.55078511062634
exp_6_HumanEval/78,43,67.4699937433976
exp_6_HumanEval/79,8,80.49610927899822
exp_6_HumanEval/80,13,69.13155222450061
exp_6_HumanEval/81,10,88.2971320784231
exp_6_HumanEval/82,21,65.61509512810959
exp_6_HumanEval/83,12,82.13896429009284
exp_6_HumanEval/84,10,84.87171181155465
exp_6_HumanEval/85,8,90.54537605818601
exp_6_HumanEval/86,10,82.97614204558012
exp_6_HumanEval/87,12,76.484884106643
exp_6_HumanEval/88,0,0
exp_6_HumanEval/89,11,83.56589793926759
exp_6_HumanEval/90,13,72.48449336878669
exp_6_HumanEval/91,9,85.54452387881187
exp_6_HumanEval/92,16,72.85329990948406
exp_6_HumanEval/93,9,90.78378622228709
exp_6_HumanEval/94,128,37.261222367910776
exp_6_HumanEval/95,21,60.603839259828966
exp_6_HumanEval/96,0,0
exp_6_HumanEval/97,10,78.77321386183283
exp_6_HumanEval/98,13,76.30664038748382
exp_6_HumanEval/99,7,92.09426852076584
exp_6_HumanEval/100,10,82.68528337264136
exp_6_HumanEval/101,10,83.60999722555601
exp_6_HumanEval/102,13,69.82038568353043
exp_6_HumanEval/103,15,71.01757128630535
exp_6_HumanEval/104,10,90.86342674375561
exp_6_HumanEval/105,81,43.894020047012866
exp_6_HumanEval/106,8,64.29700281490666
exp_6_HumanEval/107,10,33.96972866103861
exp_6_HumanEval/108,13,76.69797205667716
exp_6_HumanEval/109,0,0
exp_6_HumanEval/110,14,75.78732414054832
exp_6_HumanEval/111,10,81.62086253674524
exp_6_HumanEval/112,11,72.63710378879087
exp_6_HumanEval/113,7,89.05834383701416
exp_6_HumanEval/114,18,63.107461749826555
exp_6_HumanEval/115,9,59.58142031085911
exp_6_HumanEval/116,12,76.7862379791154
exp_6_HumanEval/117,11,74.89947823666661
exp_6_HumanEval/118,20,64.74339610985785
exp_6_HumanEval/119,14,79.22321004671801
exp_6_HumanEval/120,13,79.28539102788264
exp_6_HumanEval/121,12,82.01448648803117
exp_6_HumanEval/122,9,86.53299423280755
exp_6_HumanEval/123,9,74.4781924533998
exp_6_HumanEval/124,32,50.51745127419244
exp_6_HumanEval/125,14,55.23039722245889
exp_6_HumanEval/126,20,63.78957930774249
exp_6_HumanEval/127,12,75.18503308208861
exp_6_HumanEval/128,16,66.59644381550463
exp_6_HumanEval/129,21,74.09617576951901
exp_6_HumanEval/130,15,69.9001363702793
exp_6_HumanEval/131,12,80.97081191330581
exp_6_HumanEval/132,17,75.86734376696556
exp_6_HumanEval/133,16,73.00354000536048
exp_6_HumanEval/134,14,76.4160960484773
exp_6_HumanEval/135,7,91.65962978523154
exp_6_HumanEval/136,21,63.90746475844445
exp_6_HumanEval/137,13,74.32525406767223
exp_6_HumanEval/138,11,57.82988633757246
exp_6_HumanEval/139,7,84.77991667962408
exp_6_HumanEval/140,7,86.2446207322708
exp_6_HumanEval/141,32,55.73742968446938
exp_6_HumanEval/142,17,68.02824083079634
exp_6_HumanEval/143,12,81.10641140126272
exp_6_HumanEval/144,16,66.29100633344818
exp_6_HumanEval/145,9,82.40354863556998
exp_6_HumanEval/146,13,74.40937830616825
exp_6_HumanEval/147,6,62.27421879043584
exp_6_HumanEval/148,11,76.78567709318047
exp_6_HumanEval/149,11,80.41299505760682
exp_6_HumanEval/150,13,74.08649806401692
exp_6_HumanEval/151,16,78.69572346539216
exp_6_HumanEval/152,8,87.47158601501108
exp_6_HumanEval/153,16,67.11600560806677
exp_6_HumanEval/154,11,82.14899050247219
exp_6_HumanEval/155,13,70.98687459684471
exp_6_HumanEval/156,17,68.09345213480246
exp_6_HumanEval/157,14,72.58184093112595
exp_6_HumanEval/158,12,81.96159512357015
exp_6_HumanEval/159,11,77.32760554569862
exp_6_HumanEval/160,13,71.0127790685154
exp_6_HumanEval/161,11,84.86538539745136
exp_6_HumanEval/162,8,84.63823016404464
exp_6_HumanEval/163,12,78.70097125689053
exp_7_HumanEval/0,12,55.542105724535425
exp_7_HumanEval/1,6,78.10349451373528
exp_7_HumanEval/2,5,64.79305725308157
exp_7_HumanEval/3,10,54.366040439081836
exp_7_HumanEval/4,6,61.7676104844483
exp_7_HumanEval/5,6,61.47092261374609
exp_7_HumanEval/6,6,81.86888383932174
exp_7_HumanEval/7,8,63.39974359951962
exp_7_HumanEval/8,7,59.397541781676736
exp_7_HumanEval/9,7,61.287221063069296
exp_7_HumanEval/10,12,52.54910670821431
exp_7_HumanEval/11,5,64.71354490773263
exp_7_HumanEval/12,6,64.22776828130313
exp_7_HumanEval/13,7,62.77594718764167
exp_7_HumanEval/14,6,64.579041983756
exp_7_HumanEval/15,6,66.30629883759347
exp_7_HumanEval/16,7,62.32803225006178
exp_7_HumanEval/17,7,62.88433741822442
exp_7_HumanEval/18,6,65.71333222262844
exp_7_HumanEval/19,7,61.52864521531278
exp_7_HumanEval/20,52,28.32263871535303
exp_7_HumanEval/21,8,59.39686372066753
exp_7_HumanEval/22,7,66.65547753010898
exp_7_HumanEval/23,5,67.82742192357686
exp_7_HumanEval/24,9,60.10613697166533
exp_7_HumanEval/25,13,50.25504370898268
exp_7_HumanEval/26,7,62.330547521013216
exp_7_HumanEval/27,6,67.69291899960024
exp_7_HumanEval/28,5,66.9244833780622
exp_7_HumanEval/29,6,69.50321818174558
exp_7_HumanEval/30,8,62.94067992656165
exp_7_HumanEval/31,18,50.4738777526029
exp_7_HumanEval/32,11,50.25009646284144
exp_7_HumanEval/33,12,53.93386744625482
exp_7_HumanEval/34,3,76.55471099040834
exp_7_HumanEval/35,4,68.99926815486252
exp_7_HumanEval/36,14,53.914749599234135
exp_7_HumanEval/37,7,56.20530497187439
exp_7_HumanEval/38,12,76.57169154416931
exp_7_HumanEval/39,14,53.88068538512869
exp_7_HumanEval/40,13,67.25005122245939
exp_7_HumanEval/41,7,82.28439770807806
exp_7_HumanEval/42,6,67.30445109119393
exp_7_HumanEval/43,15,64.5028003367271
exp_7_HumanEval/44,15,51.15845468628039
exp_7_HumanEval/45,5,66.43225274485785
exp_7_HumanEval/46,6,85.07654761218542
exp_7_HumanEval/47,8,56.75777085447221
exp_7_HumanEval/48,9,59.94918644026558
exp_7_HumanEval/49,9,61.38734217850669
exp_7_HumanEval/50,8,57.829436172777896
exp_7_HumanEval/51,11,60.4755612944388
exp_7_HumanEval/52,10,64.328863602317
exp_7_HumanEval/53,9,59.38887493948038
exp_7_HumanEval/54,9,61.07769053730376
exp_7_HumanEval/55,8,59.63595158624024
exp_7_HumanEval/56,18,52.1410810760207
exp_7_HumanEval/57,13,56.901601885489825
exp_7_HumanEval/58,6,66.44872847079279
exp_7_HumanEval/59,7,36.55931408317145
exp_7_HumanEval/60,7,63.62111285961368
exp_7_HumanEval/61,17,52.691831024001935
exp_7_HumanEval/62,8,61.977654082701214
exp_7_HumanEval/63,12,53.85770801309114
exp_7_HumanEval/64,12,79.7026418372601
exp_7_HumanEval/65,8,80.09157944606096
exp_7_HumanEval/66,14,79.34592109193899
exp_7_HumanEval/67,9,75.39547316281627
exp_7_HumanEval/68,16,75.0836323517134
exp_7_HumanEval/69,27,63.82826876892554
exp_7_HumanEval/70,12,77.35656585983861
exp_7_HumanEval/71,14,72.89921480029692
exp_7_HumanEval/72,11,74.80622870839886
exp_7_HumanEval/73,0,0
